>gb:MF148062|Organism:Influenza A virus (A/barnacle goose/Netherlands/2/2014(H3N6))|Strain Name:A/barnacle goose/Netherlands/2/2014|Segment:8|Subtype:H3N6|Host:Goose
>gb:MF147901|Organism:Influenza A virus (A/black-headed gull/Netherlands/29/2008(H16N3))|Strain Name:A/black-headed gull/Netherlands/29/2008|Segment:7|Subtype:H16N3|Host:Gull
>gb:CY184481|Organism:Influenza A virus (A/black-headed gull/Sweden/74340/2008(H16N3))|Strain Name:A/black-headed gull/Sweden/74340/2008|Segment:7|Subtype:H16N3|Host:Black-Headed Gull
>gb:CY005606|Organism:Influenza A virus (A/chicken/Hong Kong/17/1977(H6N1))|Strain Name:A/chicken/Hong Kong/17/1977|Segment:7|Subtype:H6N1|Host:Chicken
>gb:DQ376657|Organism:Influenza A virus (A/chicken/Taiwan/0824/97(H6N1))|Strain Name:A/chicken/Taiwan/0824/97|Segment:7|Subtype:H6N1|Host:Chicken
>gb:KP336315|Organism:Influenza A virus (A/duck/Bhutan/01TR03/2013(H5N1))|Strain Name:A/duck/Bhutan/01TR03/2013|Segment:7|Subtype:H5N1|Host:Duck
>gb:CY130127|Organism:Influenza A virus (A/duck/Chabarovsk/1610/1972 (H3N8))|Strain Name:A/duck/Chabarovsk/1610/1972|Segment:7|Subtype:H3N8|Host:Duck
>gb:GU052382|Organism:Influenza A virus (A/duck/Czechoslovakia/1956(H4N6))|Strain Name:A/duck/Czechoslovakia/1956|Segment:7|Subtype:H4N6|Host:Duck
>gb:AB262466|Organism:Influenza A virus (A/duck/Hokkaido/9/99(H9N2))|Strain Name:A/duck/Hokkaido/9/99|Segment:7|Subtype:H9N2|Host:Duck
>gb:CY005494|Organism:Influenza A virus (A/duck/Nanchang/1904/1992(H7N1))|Strain Name:A/duck/Nanchang/1904/1992|Segment:7|Subtype:H7N1|Host:Duck
>gb:DQ234078|Organism:Influenza A virus (A/duck/Novosibirsk/56/2005(H5N1))|Strain Name:A/duck/Novosibirsk/56/2005|Segment:7|Subtype:H5N1|Host:Duck
>gb:KJ889434|Organism:Influenza A virus (A/duck/Schleswig/21/1979(H1N1))|Strain Name:A/duck/Schleswig/21/1979|Segment:7|Subtype:H1N1|Host:Duck
>gb:HM144736|Organism:Influenza A virus (A/duck/Shantou/83/2000(H6N2))|Strain Name:A/duck/Shantou/83/2000|Segment:7|Subtype:H6N2|Host:Duck
